text;proc_text;A1;A2;A3;A4;A5;A6;majority_vote;roundID;Segment;WC;Analytic;Clout;Authentic;Tone;WPS;BigWords;Dic;Linguistic;function;pronoun;ppron;i;we;you;shehe;they;ipron;det;article;number;prep;auxverb;adverb;conj;negate;verb;adj;quantity;Drives;affiliation;achieve;power;Cognition;allnone;cogproc;insight;cause;discrep;tentat;certitude;differ;memory;Affect;tone_pos;tone_neg;emotion;emo_pos;emo_neg;emo_anx;emo_anger;emo_sad;swear;Social;socbehav;prosocial;polite;conflict;moral;comm;socrefs;family;friend;female;male;Culture;politic;ethnicity;tech;Lifestyle;leisure;home;work;money;relig;Physical;health;illness;wellness;mental;substances;sexual;food;death;need;want;acquire;lack;fulfill;fatigue;reward;risk;curiosity;allure;Perception;attention;motion;space;visual;auditory;feeling;time;focuspast;focuspresent;focusfuture;Conversation;netspeak;assent;nonflu;filler;AllPunc;Period;Comma;QMark;Exclam;Apostro;OtherP;Emoji
"Dr Drew Pinsky Apologizes “I got it wrong.” 
He was one of the early voices downplaying severity of #coronavirus &amp; telling anyone who’d listen it was a “media-induced panic.”
Now he says “follow the CDC social distancing guidelines.” #welcometotherealworld https://t.co/5ztryjjZXQ";"Dr Drew Pinsky Apologizes “I got it wrong.” 
He was one of the early voices downplaying severity of #coronavirus &amp; telling anyone who’d listen it was a “media-induced panic.”
Now he says “follow the CDC social distancing guidelines.” #welcometotherealworld ";PO;PO;PO;PO;UN;PO;PO;Round2;1;39;53.56;81.78;1;1;9.75;23.08;79.49;64.1;41.03;17.95;10.26;2.56;0;0;5.13;0;7.69;10.26;7.69;2.56;5.13;7.69;2.56;0;0;23.08;7.69;2.56;5.13;2.56;0;2.56;2.56;0;2.56;0;0;0;2.56;0;0;0;10.26;2.56;7.69;2.56;0;2.56;2.56;0;0;0;28.21;15.38;2.56;7.69;0;2.56;5.13;10.26;0;0;0;5.13;0;0;0;0;0;0;0;0;0;0;2.56;2.56;2.56;0;0;0;0;0;0;0;0;2.56;0;0;0;0;0;0;2.56;2.56;2.56;0;0;0;2.56;0;5.13;7.69;5.13;0;0;0;0;0;0;38.46;7.69;0;0;0;2.56;28.21;0
"Aaaand I'm done with Twitter for tonight. It would appear stupidity is far more contagious than #COVID19. While I have no fear of catching #Stupidity2020 (I vaccinate myself by reading &amp; doing unbiased research), it still causes me discomfort. Night, all. Stay safe. :horns_sign|type_1_2: https://t.co/jsy9JXcmsS";"Aaaand I'm done with Twitter for tonight. It would appear stupidity is far more contagious than #COVID19. While I have no fear of catching #Stupidity2020 (I vaccinate myself by reading &amp; doing unbiased research), it still causes me discomfort. Night, all. Stay safe. :horns_sign|type_1_2: ";UN;PO;UN;PO;PP;UN;NoMajority;Round2;1;43;19.49;1;91.21;3.38;7.17;27.91;88.37;65.12;51.16;16.28;11.63;11.63;0;0;0;0;4.65;6.98;0;4.65;11.63;13.95;2.33;4.65;2.33;23.26;6.98;4.65;0;0;0;0;13.95;4.65;9.3;0;2.33;2.33;0;0;2.33;0;6.98;2.33;4.65;4.65;0;4.65;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.33;0;0;2.33;0;0;4.65;4.65;4.65;0;0;0;0;0;0;0;0;2.33;0;0;0;0;2.33;2.33;13.95;9.3;0;2.33;4.65;2.33;0;0;6.98;2.33;4.65;0;0;0;0;0;0;32.56;11.63;4.65;0;0;2.33;13.95;2.33
Who advised Prime Minister to visit an NHS hospital to shake hands with #Covid_19 patients?https://t.co/qSkK6XPOuL Was he wearing full PPE? Who convinced leader of the entire country who is responsible for making life/death decisions to put himself in mortal danger? @BBCBreakfast;Who advised Prime Minister to visit an NHS hospital to shake hands with #Covid_19 patients? Was he wearing full PPE? Who convinced leader of the entire country who is responsible for making life/death decisions to put himself in mortal danger? @BBCBreakfast;UN;PO;UN;PO;PO;PO;PO;Round2;1;42;94.68;98.75;24.32;3.2;10.5;28.57;92.86;61.9;38.1;11.9;11.9;0;0;0;4.76;0;0;4.76;4.76;2.38;16.67;4.76;0;0;0;16.67;9.52;4.76;2.38;0;0;2.38;9.52;0;9.52;4.76;4.76;0;0;0;0;0;2.38;0;2.38;0;0;0;0;0;0;0;33.33;11.9;2.38;4.76;0;0;2.38;16.67;0;0;0;4.76;4.76;4.76;0;0;4.76;0;0;4.76;0;0;11.9;4.76;2.38;0;0;0;0;0;2.38;0;0;0;0;2.38;0;0;2.38;0;7.14;14.29;0;7.14;7.14;0;0;0;0;4.76;2.38;0;0;0;0;0;0;16.67;0;0;7.14;0;0;9.52;0
Just because we're supposed to #stayhomestaysafe doesn't mean it still can't be a ridiculously amazing day :smile: do something you've been putting off, learn something,  just chill, whatever...count it as one day closer… https://t.co/J6sUPvReDU;Just because we're supposed to #stayhomestaysafe doesn't mean it still can't be a ridiculously amazing day :smile: do something you've been putting off, learn something,  just chill, whatever...count it as one day closer… ;UN;PO;UN;UN;UN;UN;UN;Round2;1;33;1;58.11;13.81;20.23;33;27.27;93.94;84.85;66.67;21.21;6.06;0;3.03;3.03;0;0;15.15;6.06;3.03;3.03;9.09;24.24;12.12;6.06;6.06;33.33;3.03;12.12;3.03;3.03;0;0;24.24;0;24.24;6.06;3.03;9.09;6.06;0;3.03;0;6.06;3.03;3.03;3.03;3.03;0;0;0;0;0;12.12;6.06;0;0;0;3.03;0;6.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.15;6.06;0;3.03;3.03;0;0;0;6.06;6.06;9.09;6.06;0;0;0;0;0;42.42;18.18;9.09;0;0;12.12;3.03;3.03
"Something tells me 'free' and not 'need' attracted many of these cars. Notice not a hooptie among them. This is another Feed the Panic story.
#ChinaFlu #coronavirus
https://t.co/VCf6A3Peg9";"Something tells me 'free' and not 'need' attracted many of these cars. Notice not a hooptie among them. This is another Feed the Panic story.
#ChinaFlu #coronavirus
";PO;PO;PO;PO;PO;PO;PO;Round2;1;27;33.38;1;52.89;20.23;6.75;22.22;92.59;74.07;55.56;22.22;7.41;3.7;0;0;0;3.7;14.81;22.22;7.41;0;7.41;3.7;0;3.7;7.41;18.52;7.41;7.41;0;0;0;0;22.22;0;22.22;3.7;0;3.7;3.7;0;11.11;0;7.41;3.7;3.7;3.7;0;3.7;3.7;0;0;0;11.11;7.41;0;0;0;0;7.41;3.7;0;0;0;0;3.7;0;0;3.7;0;0;0;0;0;0;7.41;3.7;3.7;0;0;0;0;3.7;0;3.7;0;0;0;0;0;0;0;0;7.41;11.11;7.41;0;3.7;0;0;0;0;3.7;7.41;0;0;0;0;0;0;33.33;11.11;0;0;0;14.81;7.41;0
Telangana CM has made a categorical recommendation to the PM to continue the lockdown on a “as is basis” till the end of this month @KTRTRS tells me in a #CNBCTV18Exclusive #Covid_19 #21daylockdown Also says not in favour of “indiscriminate” testing, will cause panic;Telangana CM has made a categorical recommendation to the PM to continue the lockdown on a “as is basis” till the end of this month @KTRTRS tells me in a #CNBCTV18Exclusive #Covid_19 #21daylockdown Also says not in favour of “indiscriminate” testing, will cause panic;PO;PO;UN;PO;PO;UN;PO;Round2;1;44;98.23;10.07;66.42;55.62;44;22.73;86.36;63.64;50;4.55;2.27;2.27;0;0;0;0;2.27;15.91;13.64;6.82;20.45;6.82;2.27;6.82;2.27;15.91;0;4.55;0;0;0;0;9.09;0;9.09;0;6.82;0;0;0;2.27;0;6.82;4.55;2.27;2.27;0;2.27;2.27;0;0;0;9.09;9.09;2.27;0;0;0;4.55;0;0;0;0;0;0;0;0;0;2.27;0;0;2.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.82;0;0;6.82;0;0;0;9.09;2.27;9.09;2.27;0;0;0;0;0;22.73;0;2.27;0;0;0;20.45;0
"I see similarity b/w risks posed by climate change &amp; #coronavirus, Villeroy de Galhau said (2018): ""it's delusional to think that when risks become perceptible, everyone will be able to cut their exposures at the same time &amp; in an orderly fashion"" https://t.co/CT9sOAQjQg @bis_org";"I see similarity b/w risks posed by climate change &amp; #coronavirus, Villeroy de Galhau said (2018): ""it's delusional to think that when risks become perceptible, everyone will be able to cut their exposures at the same time &amp; in an orderly fashion""  @bis_org";UN;PO;UN;UN;PP;UN;UN;Round2;1;45;77.34;27.89;47.52;3.72;45;22.22;68.89;48.89;33.33;11.11;4.44;2.22;0;0;0;2.22;6.67;8.89;4.44;2.22;11.11;6.67;2.22;2.22;0;15.56;4.44;0;2.22;0;2.22;0;15.56;2.22;13.33;4.44;2.22;0;0;0;4.44;0;2.22;0;2.22;2.22;0;2.22;0;0;2.22;0;6.67;2.22;0;0;0;0;2.22;4.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.44;4.44;2.22;0;2.22;0;0;0;0;0;0;0;0;0;0;0;4.44;0;6.67;6.67;0;0;2.22;2.22;0;0;4.44;2.22;2.22;2.22;2.22;2.22;0;0;0;35.56;0;4.44;0;0;2.22;28.89;0
"Don’t Panic: How #Coronavirus Could Impact Your #Plumbing Business https://t.co/G1pYZHFuEi (&lt;i&gt;&lt;b&gt;NITC does not endorse products/services other than those created by NITC. See “Product Listing Program” link under Industry Resources.&lt;/b&gt;&lt;/i&gt; https://t.co/IHnuNeJmD0) https://t.co/7biwYRYoIL";"Don’t Panic: How #Coronavirus Could Impact Your #Plumbing Business  (&lt;i&gt;&lt;b&gt;NITC does not endorse products/services other than those created by NITC. See “Product Listing Program” link under Industry Resources.&lt;/b&gt;&lt;/i&gt;  ";PO;PO;PO;PO;PO;UN;PO;Round2;1;41;41.16;1.87;26.35;20.23;20.5;29.27;63.41;36.59;31.71;9.76;7.32;4.88;0;2.44;0;0;2.44;7.32;0;0;7.32;7.32;2.44;2.44;4.88;12.2;2.44;0;2.44;0;2.44;0;14.63;0;14.63;2.44;4.88;2.44;0;0;7.32;0;4.88;2.44;2.44;2.44;0;2.44;2.44;0;0;0;4.88;2.44;2.44;0;0;0;0;2.44;0;0;0;0;0;0;0;0;17.07;0;0;17.07;2.44;0;2.44;2.44;2.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44;2.44;4.88;0;0;2.44;2.44;0;0;0;2.44;4.88;0;0;0;0;0;0;68.29;4.88;0;0;0;2.44;60.98;0
I saw this online and thought it was helpful, especially for my anxious, hypochondriac self. #coronavirus https://t.co/Aj6srLcjPg;I saw this online and thought it was helpful, especially for my anxious, hypochondriac self. #coronavirus ;UN;PP;UN;PP;PP;UN;NoMajority;Round2;1;16;5.64;11.66;54.55;20.23;8;37.5;100;81.25;50;25;12.5;12.5;0;0;0;0;12.5;12.5;0;0;6.25;6.25;6.25;6.25;0;25;12.5;0;0;0;0;0;12.5;0;12.5;6.25;0;0;0;0;0;0;12.5;6.25;6.25;6.25;0;6.25;6.25;0;0;0;12.5;6.25;6.25;0;0;0;0;6.25;0;0;0;0;6.25;0;0;6.25;0;0;0;0;0;0;12.5;12.5;6.25;0;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;6.25;0;0;0;6.25;0;0;0;18.75;0;0;0;0;0;0;0;25;6.25;12.5;0;0;0;6.25;0
FREE #counseling session by video or phone. Stressed out about job status, #coronavirus, school closures, #isolating at home, 401K? I can help. Give me a call: (302) 273-0700. #therapy #mentalhealth #stress #anxiety #depression #divorce https://t.co/cxTHKdSMFA;FREE #counseling session by video or phone. Stressed out about job status, #coronavirus, school closures, #isolating at home, 401K? I can help. Give me a call: (302) 273-0700. #therapy #mentalhealth #stress #anxiety #depression #divorce ;UN;PO;UN;UN;PO;UN;NoMajority;Round2;1;34;89.52;12.77;12.44;1;6.8;35.29;88.24;35.29;26.47;5.88;5.88;5.88;0;0;0;0;0;2.94;2.94;8.82;11.76;2.94;2.94;2.94;0;8.82;2.94;0;2.94;2.94;0;0;5.88;0;5.88;0;0;2.94;2.94;0;2.94;0;20.59;5.88;14.71;14.71;0;14.71;11.76;0;2.94;0;17.65;14.71;2.94;0;0;0;5.88;2.94;2.94;0;0;0;2.94;0;0;2.94;14.71;0;2.94;11.76;0;0;8.82;8.82;2.94;0;2.94;0;0;0;0;0;0;0;0;0;0;0;0;0;8.82;5.88;0;0;5.88;0;0;0;0;0;5.88;0;0;0;0;0;0;61.76;8.82;11.76;2.94;0;0;38.24;0
"The world’s authoritarians, on the other hand, have responded to #COVID19, the illness caused by the coronavirus, with tantrums of paranoia and denial. 

IDK what I would do without my daily @realdonadtrump tantrum. https://t.co/9nnIsXsgC0";"The world’s authoritarians, on the other hand, have responded to #COVID19, the illness caused by the coronavirus, with tantrums of paranoia and denial. 

IDK what I would do without my daily @realdonadtrump tantrum. ";UN;PO;UN;UN;PP;PO;NoMajority;Round2;1;33;89.52;1;50.45;1;16.5;30.3;96.97;66.67;57.58;12.12;9.09;9.09;0;0;0;0;3.03;18.18;12.12;3.03;18.18;9.09;3.03;3.03;3.03;15.15;6.06;0;6.06;0;0;6.06;15.15;0;15.15;0;6.06;3.03;0;0;6.06;0;15.15;0;15.15;12.12;0;9.09;3.03;6.06;0;0;9.09;9.09;0;0;6.06;0;3.03;0;0;0;0;0;3.03;3.03;0;0;0;0;0;0;0;0;12.12;9.09;6.06;0;3.03;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03;3.03;0;0;3.03;0;0;0;3.03;6.06;0;0;3.03;3.03;0;0;3.03;27.27;6.06;12.12;0;0;3.03;6.06;0
“The real battle is never on the news.” -A friend of mine on FB #coronavirus #CoronavirusPandemic #covid19 #Christianity #anxiety #depression;“The real battle is never on the news.” -A friend of mine on FB #coronavirus #CoronavirusPandemic #covid19 #Christianity #anxiety #depression;UN;UN;UN;UN;PP;UN;UN;Round2;1;20;97.77;3.95;7.03;1;10;30;95;55;45;5;5;5;0;0;0;0;0;15;15;5;15;5;5;0;5;5;5;0;5;0;0;5;10;5;5;0;0;0;0;5;0;0;15;0;15;10;0;10;5;0;5;0;10;10;0;0;5;0;5;0;0;0;0;0;5;0;5;0;5;0;0;0;0;5;10;10;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;5;0;5;0;5;5;0;0;0;50;5;0;0;0;0;45;0
Lying sack of crap. So totally delusional. Blaming everyone but himself. I. HATE. HIM. #coronavirus;Lying sack of crap. So totally delusional. Blaming everyone but himself. I. HATE. HIM. #coronavirus;UN;PO;UN;PO;PP;PP;NoMajority;Round2;1;15;1.16;40.06;1;1;2.14;40;93.33;66.67;53.33;26.67;20;6.67;0;0;13.33;0;6.67;0;0;0;6.67;0;13.33;13.33;0;13.33;0;0;0;0;0;0;20;6.67;13.33;0;0;0;0;6.67;6.67;0;20;0;13.33;6.67;0;6.67;0;6.67;0;6.67;26.67;6.67;0;0;0;6.67;0;20;0;0;0;13.33;0;0;0;0;0;0;0;0;0;0;20;13.33;6.67;0;6.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.67;40;0;0;0;0;6.67;0
"""I'm not going to go out screaming and causing a panic about a real threat. However I will gladly try to cause a panic over a fake caravan."" #COVID19 #coronavirus #Trump #TrumpPressBriefing #TrumpPressConference #TrumpIsAnIdiot #TrumpIsTheWORSTPresidentEVER";"""I'm not going to go out screaming and causing a panic about a real threat. However I will gladly try to cause a panic over a fake caravan."" #COVID19 #coronavirus #Trump #TrumpPressBriefing #TrumpPressConference #TrumpIsAnIdiot #TrumpIsTheWORSTPresidentEVER";PO;PO;PO;PO;PP;PO;PO;Round2;1;35;85.07;1;63.35;1;11.67;28.57;82.86;57.14;45.71;5.71;5.71;5.71;0;0;0;0;0;11.43;11.43;2.86;14.29;5.71;8.57;5.71;2.86;17.14;2.86;0;5.71;0;2.86;2.86;17.14;0;17.14;0;5.71;2.86;0;2.86;5.71;0;14.29;2.86;11.43;8.57;2.86;5.71;5.71;0;0;0;5.71;5.71;0;0;2.86;2.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86;2.86;2.86;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86;0;8.57;11.43;0;2.86;8.57;0;2.86;0;0;0;2.86;8.57;0;0;0;0;0;34.29;5.71;0;0;0;2.86;25.71;0
"Everybody calm down no panic shopping needed anymore. 
I had an excellent meeting tonight with friends (@realDonaldTrump and #KimJungUn) 
as a result of a huge and industriously discussing and taking into the very deep account of what we know about #COVID19 and taking into the... https://t.co/YQnBsPway8";"Everybody calm down no panic shopping needed anymore. 
I had an excellent meeting tonight with friends (@realDonaldTrump and #KimJungUn) 
as a result of a huge and industriously discussing and taking into the very deep account of what we know about #COVID19 and taking into the... ";PO;PO;PO;PO;PO;PO;PO;Round2;1;45;86.15;66.21;32.09;54.76;22.5;28.89;95.56;75.56;55.56;8.89;4.44;2.22;2.22;0;0;0;4.44;13.33;11.11;2.22;17.78;2.22;6.67;11.11;2.22;13.33;8.89;2.22;6.67;4.44;2.22;0;11.11;4.44;6.67;2.22;2.22;2.22;0;0;0;0;6.67;4.44;2.22;6.67;4.44;2.22;2.22;0;0;0;11.11;4.44;0;0;0;0;4.44;6.67;0;2.22;0;0;0;0;0;0;8.89;0;0;6.67;4.44;0;0;0;0;0;0;0;0;0;0;2.22;0;4.44;0;0;0;0;0;0;4.44;8.89;0;0;8.89;0;0;0;4.44;4.44;0;0;0;0;0;0;0;20;8.89;0;0;0;0;11.11;0
"My latest #TV interview on ""Facts Not Fears About #Coronavirus"" @ABC10 answers viewers questions-like how2know when someone's suicidal during #CoronavirusOutbreak-I'm using my training as MD,MPH, @NIMHgov grantee&amp;media commmentator2help as many as possible
https://t.co/W3ayVxwrjK";"My latest #TV interview on ""Facts Not Fears About #Coronavirus"" @ABC10 answers viewers questions-like how2know when someone's suicidal during #CoronavirusOutbreak-I'm using my training as MD,MPH, @NIMHgov grantee&amp;media commmentator2help as many as possible
";UN;PO;UN;UN;PO;UN;NoMajority;Round2;1;35;65.15;6.16;80.49;1.98;35;40;77.14;45.71;34.29;8.57;5.71;5.71;0;0;0;0;2.86;8.57;0;8.57;17.14;0;5.71;11.43;2.86;2.86;8.57;5.71;0;0;0;0;14.29;0;14.29;2.86;2.86;0;5.71;0;2.86;0;2.86;0;2.86;2.86;0;2.86;2.86;0;0;0;8.57;5.71;0;0;0;0;5.71;2.86;0;0;0;0;2.86;0;0;2.86;8.57;2.86;0;5.71;0;0;5.71;5.71;2.86;0;2.86;0;0;0;2.86;0;0;0;0;0;0;0;0;0;0;5.71;0;2.86;0;2.86;0;0;8.57;0;0;0;0;0;0;0;0;42.86;0;5.71;0;0;5.71;31.43;0
"Have you tried CBD oil as a ""cure""?  I've been taking CBD OIL for going on 2 years and it's been helping my pains(RA, FM, my chronic pains, depression and my emotional side...please see if CBD might be helpful for the COVID 19, I'll bet it works!!!    #Coronavirus";"Have you tried CBD oil as a ""cure""?  I've been taking CBD OIL for going on 2 years and it's been helping my pains(RA, FM, my chronic pains, depression and my emotional side...please see if CBD might be helpful for the COVID 19, I'll bet it works!!!    #Coronavirus";UN;PO;UN;UN;PP;UN;UN;Round2;1;50;19.3;7.28;63.35;4.56;16.67;12;90;62;44;16;12;10;0;2;0;0;4;10;4;4;8;16;0;8;0;28;4;2;6;2;4;0;6;0;6;0;0;0;6;0;2;0;12;4;6;8;0;6;0;0;2;0;8;6;6;2;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;2;2;0;20;14;12;0;2;6;0;0;0;0;0;2;0;0;0;0;4;0;4;10;0;2;2;2;0;4;4;10;4;6;0;0;0;0;0;36;6;8;2;6;6;8;0
Pink eye, nausea,  stomach upset. Muscle aches, extreme fatigue: #Coronavirus #symptoms go beyond fever and cough https://t.co/MxeAH5AZQs;Pink eye, nausea,  stomach upset. Muscle aches, extreme fatigue: #Coronavirus #symptoms go beyond fever and cough ;UN;PO;UN;PP;UN;UN;UN;Round2;1;16;78.28;40.06;54.55;1;8;31.25;100;31.25;12.5;0;0;0;0;0;0;0;0;0;0;0;6.25;0;6.25;6.25;0;6.25;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.25;0;31.25;18.75;0;18.75;0;0;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.75;56.25;37.5;0;0;0;0;0;0;0;0;0;0;0;6.25;0;0;0;6.25;18.75;0;6.25;12.5;0;0;6.25;0;0;0;0;0;0;0;0;0;43.75;6.25;18.75;0;0;0;18.75;0
Am I the only scientist/engineer depressed that we put a man on the moon, figured out how to treat cancer, developed tech which allows us to DM 4K images of our sexy parts...but we can't figure out how to make medical masks in bulk and have to barter on Ebay for one. #COVID19;Am I the only scientist/engineer depressed that we put a man on the moon, figured out how to treat cancer, developed tech which allows us to DM 4K images of our sexy parts...but we can't figure out how to make medical masks in bulk and have to barter on Ebay for one. #COVID19;UN;PP;UN;PO;PP;PO;NoMajority;Round2;1;55;83.65;71.57;74.91;20.23;27.5;12.73;90.91;63.64;54.55;12.73;9.09;1.82;7.27;0;0;0;3.64;10.91;5.45;5.45;20;5.45;5.45;3.64;1.82;10.91;1.82;3.64;9.09;7.27;0;1.82;25.45;3.64;21.82;10.91;7.27;1.82;0;0;7.27;0;3.64;1.82;1.82;1.82;0;1.82;0;0;1.82;0;14.55;5.45;0;0;0;0;1.82;9.09;0;0;0;1.82;3.64;0;0;3.64;5.45;0;0;3.64;1.82;0;7.27;5.45;1.82;0;1.82;0;1.82;0;0;3.64;0;0;0;0;0;0;0;1.82;1.82;5.45;0;1.82;1.82;1.82;0;0;0;0;5.45;3.64;1.82;1.82;0;0;0;16.36;7.27;3.64;0;0;1.82;3.64;0
"Phew. 
AFP Factcheck lists 247 #Covid19 fibs, lies, myths. 
Not 2,500. Not 25,000. 

KGB &amp; Putin trolls must be damn ill; the libertine gangs, brigands, sociopaths, not forgetting @GOP candidates &amp; Trump's psyops teams might be pretty darn sick too. https://t.co/9KXYx2sZkO";"Phew. 
AFP Factcheck lists 247 #Covid19 fibs, lies, myths. 
Not 2,500. Not 25,000. 

KGB &amp; Putin trolls must be damn ill; the libertine gangs, brigands, sociopaths, not forgetting @GOP candidates &amp; Trump's psyops teams might be pretty darn sick too. ";UN;UN;PO;UN;PO;UN;NoMajority;Round2;1;40;26.1;1;1;2.86;8;17.5;62.5;35;27.5;2.5;2.5;2.5;0;0;0;0;0;2.5;2.5;10;0;12.5;5;0;7.5;15;7.5;0;5;5;0;0;20;0;20;0;0;5;5;5;7.5;2.5;7.5;0;2.5;2.5;0;2.5;0;0;0;5;10;5;2.5;0;0;0;0;7.5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;5;5;2.5;0;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;2.5;5;0;0;0;0;0;50;12.5;17.5;0;0;2.5;17.5;0
"Until now, I have seen media reports of following #Covid_19
related deaths:
 Fear #suicides: 23
 #alcoholwithdrawal #suicides: 19
#covid deaths: 99 (not including above)

#India #SuicidePrevention";"Until now, I have seen media reports of following #Covid_19
related deaths:
 Fear #suicides: 23
 #alcoholwithdrawal #suicides: 19
#covid deaths: 99 (not including above)

#India #SuicidePrevention";UN;PO;UN;UN;PO;UN;UN;Round2;1;26;83.25;2.37;81.58;1;26;34.62;92.31;38.46;30.77;3.85;3.85;3.85;0;0;0;0;0;0;0;15.38;15.38;3.85;3.85;3.85;3.85;11.54;0;0;0;0;0;0;7.69;0;7.69;3.85;0;0;0;0;3.85;0;3.85;0;3.85;3.85;0;3.85;3.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;0;0;3.85;0;0;26.92;19.23;3.85;0;11.54;3.85;0;3.85;19.23;0;0;0;0;0;0;0;0;0;7.69;7.69;0;0;3.85;3.85;0;0;7.69;3.85;3.85;0;0;0;0;0;0;57.69;0;3.85;0;0;0;53.85;0
"How are you coping with stress of Coronavirus? @HarvardMed enduring material titled, ""Coping with the Stress of Coronavirus"" as given me insight on how to maintain a good mental health.

Visit https://t.co/eyljIDdDrs to read my #COVID19 news updates.
#EndCovid19 https://t.co/86MOm0kL7v";"How are you coping with stress of Coronavirus? @HarvardMed enduring material titled, ""Coping with the Stress of Coronavirus"" as given me insight on how to maintain a good mental health.

Visit  to read my #COVID19 news updates.
#EndCovid19 ";UN;PO;UN;UN;PO;UN;UN;Round2;1;38;96.79;40.06;84.38;1;9.5;26.32;89.47;50;42.11;7.89;7.89;5.26;0;2.63;0;0;0;7.89;5.26;5.26;21.05;2.63;5.26;2.63;0;7.89;0;0;0;0;0;0;15.79;0;15.79;13.16;5.26;0;0;0;0;0;10.53;2.63;7.89;7.89;2.63;5.26;5.26;0;0;0;7.89;5.26;0;0;0;0;2.63;2.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.79;15.79;5.26;0;10.53;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;0;5.26;2.63;2.63;0;0;0;0;0;0;23.68;5.26;2.63;2.63;0;0;13.16;0
"రాత్రికి preparations ...:grin: for my Indian frnds be safe...don't panic 
#StayHomeSaveLives 
#Stayhomestaysafe 
#COVID19 
#IndiaFightsCoronavirus 
@narendramodi
@PMOIndia https://t.co/H27mr4lxJv";"రాత్రికి preparations ...:grin: for my Indian frnds be safe...don't panic 
#StayHomeSaveLives 
#Stayhomestaysafe 
#COVID19 
#IndiaFightsCoronavirus 
@narendramodi
@PMOIndia ";PO;PO;PO;PO;PO;UN;PO;Round2;1;16;43.4;1.71;1.63;20.23;16;50;56.25;31.25;25;6.25;6.25;6.25;0;0;0;0;0;6.25;0;6.25;6.25;12.5;0;0;6.25;12.5;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;6.25;6.25;6.25;0;6.25;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;0;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;0;6.25;0;0;0;0;0;0;0;0;0;6.25;6.25;0;0;0;0;0;81.25;37.5;0;0;0;6.25;37.5;6.25
This quotes give me chills especially right now ! #sotrue #quotes #Covid_19 #inspirational #PauloCoelho https://t.co/xCbylGgsA8;This quotes give me chills especially right now ! #sotrue #quotes #Covid_19 #inspirational #PauloCoelho ;UN;UN;UN;UN;PP;UN;UN;Round2;1;13;14.06;7.93;81.58;99;6.5;30.77;69.23;38.46;30.77;15.38;7.69;7.69;0;0;0;0;7.69;7.69;0;7.69;0;0;15.38;0;0;7.69;0;0;0;0;0;0;15.38;0;15.38;7.69;0;0;0;0;0;0;7.69;7.69;0;7.69;7.69;0;0;0;0;0;7.69;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.69;7.69;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.69;23.08;0;0;0;0;0;0;0;7.69;0;15.38;0;0;0;0;0;0;53.85;0;0;0;7.69;0;46.15;0
